2200,56.0,57.0,56.0,2.0,0.0,2.0,6.0,5.0,7.0,76.0,71.0,84.0,4
2201,0.0,67.0,15.0,7.0,5.0,5.0,4.0,0.0,0.0,59.0,67.0,73.0,4
2202,25.0,9.0,30.0,0.0,4.0,5.0,4.0,6.0,1.0,53.0,65.0,72.0,5
2203,48.0,76.0,31.0,5.0,2.0,5.0,3.0,7.0,3.0,71.0,48.0,77.0,6
2204,21.0,54.0,42.0,4.0,3.0,3.0,6.0,5.0,5.0,58.0,84.0,63.0,4
2205,32.0,40.0,35.0,4.0,3.0,3.0,5.0,3.0,4.0,75.0,84.0,76.0,4
2206,51.0,41.0,34.0,0.0,2.0,3.0,0.0,6.0,0.0,0.0,40.0,55.0,1
2207,28.0,31.0,10.0,8.0,7.0,4.0,5.0,4.0,4.0,59.0,74.0,66.0,4
2208,78.0,50.0,72.0,3.0,0.0,0.0,6.0,5.0,4.0,63.0,60.0,57.0,5
2209,27.0,32.0,54.0,3.0,3.0,3.0,1.0,5.0,5.0,36.0,75.0,52.0,2
2210,59.0,19.0,41.0,4.0,4.0,4.0,0.0,5.0,1.0,67.0,65.0,63.0,6
2211,56.0,74.0,27.0,2.0,2.0,5.0,3.0,4.0,3.0,71.0,81.0,64.0,3
2212,55.0,10.0,67.0,6.0,4.0,5.0,8.0,6.0,5.0,70.0,52.0,72.0,1
2213,89.0,30.0,0.0,5.0,9.0,5.0,2.0,7.0,6.0,61.0,59.0,60.0,1
2214,40.0,34.0,58.0,1.0,3.0,6.0,5.0,4.0,2.0,58.0,95.0,73.0,5
2215,15.0,43.0,27.0,7.0,3.0,7.0,5.0,2.0,6.0,81.0,69.0,68.0,4
2216,74.0,63.0,22.0,8.0,4.0,4.0,7.0,8.0,0.0,54.0,48.0,47.0,6
2217,50.0,9.0,17.0,5.0,8.0,6.0,4.0,4.0,5.0,70.0,75.0,76.0,1
2218,70.0,78.0,44.0,5.0,4.0,3.0,4.0,2.0,2.0,65.0,51.0,66.0,4
2219,61.0,38.0,10.0,6.0,3.0,5.0,2.0,8.0,0.0,63.0,52.0,43.0,6
2220,34.0,31.0,57.0,4.0,3.0,3.0,5.0,3.0,3.0,46.0,54.0,58.0,5
2221,29.0,38.0,24.0,2.0,5.0,7.0,2.0,5.0,1.0,0.0,74.0,83.0,5
2222,0.0,16.0,46.0,4.0,3.0,2.0,6.0,2.0,6.0,73.0,96.0,94.0,3
2223,62.0,31.0,8.0,6.0,2.0,6.0,2.0,2.0,4.0,58.0,70.0,87.0,6
2224,45.0,20.0,58.0,0.0,0.0,6.0,4.0,5.0,3.0,54.0,96.0,81.0,5
2225,28.0,33.0,80.0,5.0,1.0,7.0,3.0,0.0,5.0,56.0,91.0,64.0,5
2226,80.0,35.0,39.0,1.0,6.0,4.0,3.0,4.0,0.0,52.0,52.0,58.0,1
2227,48.0,35.0,43.0,5.0,6.0,5.0,2.0,9.0,3.0,73.0,54.0,62.0,1
2228,42.0,70.0,28.0,3.0,4.0,2.0,6.0,8.0,1.0,65.0,34.0,45.0,6
2229,8.0,77.0,43.0,4.0,4.0,1.0,5.0,5.0,5.0,64.0,78.0,88.0,2
2230,0.0,17.0,24.0,2.0,9.0,4.0,3.0,6.0,2.0,99.0,77.0,78.0,3
2231,5.0,26.0,19.0,4.0,5.0,8.0,2.0,3.0,3.0,63.0,64.0,71.0,5
2232,40.0,56.0,19.0,3.0,5.0,3.0,6.0,5.0,3.0,38.0,70.0,65.0,4
2233,28.0,31.0,75.0,4.0,3.0,5.0,4.0,1.0,4.0,46.0,97.0,76.0,5
2234,61.0,47.0,0.0,3.0,3.0,4.0,5.0,0.0,6.0,85.0,73.0,78.0,4
2235,75.0,26.0,32.0,1.0,3.0,1.0,5.0,0.0,1.0,48.0,64.0,48.0,1
2236,13.0,62.0,21.0,4.0,11.0,4.0,5.0,4.0,2.0,63.0,82.0,42.0,2
2237,64.0,38.0,23.0,5.0,3.0,6.0,2.0,5.0,3.0,52.0,52.0,60.0,6
2238,51.0,53.0,20.0,7.0,1.0,8.0,0.0,3.0,2.0,66.0,66.0,79.0,6
2239,19.0,103.0,37.0,5.0,2.0,5.0,5.0,4.0,5.0,75.0,48.0,100.0,6
2240,0.0,67.0,54.0,12.0,7.0,10.0,1.0,6.0,5.0,68.0,56.0,67.0,4
2241,0.0,49.0,23.0,5.0,6.0,2.0,4.0,3.0,5.0,83.0,99.0,94.0,3
2242,24.0,65.0,32.0,2.0,3.0,5.0,5.0,0.0,4.0,72.0,86.0,57.0,4
2243,31.0,52.0,3.0,7.0,7.0,5.0,4.0,0.0,2.0,63.0,66.0,71.0,4
2244,36.0,52.0,23.0,3.0,3.0,5.0,1.0,8.0,4.0,60.0,58.0,66.0,6
2245,70.0,72.0,18.0,2.0,5.0,2.0,3.0,4.0,2.0,36.0,61.0,77.0,4
2246,72.0,65.0,21.0,5.0,9.0,3.0,3.0,2.0,1.0,54.0,85.0,41.0,2
2247,0.0,0.0,73.0,4.0,3.0,4.0,7.0,7.0,5.0,76.0,72.0,72.0,2
2248,46.0,52.0,40.0,5.0,4.0,6.0,2.0,3.0,5.0,55.0,77.0,93.0,6
2249,0.0,54.0,63.0,5.0,6.0,1.0,1.0,5.0,4.0,67.0,84.0,65.0,2
2250,34.0,76.0,22.0,3.0,11.0,4.0,7.0,2.0,2.0,77.0,79.0,60.0,2
2251,38.0,70.0,50.0,6.0,1.0,4.0,4.0,2.0,4.0,85.0,50.0,92.0,4
2252,14.0,50.0,14.0,4.0,4.0,3.0,7.0,0.0,1.0,64.0,77.0,75.0,4
2253,77.0,78.0,42.0,4.0,3.0,6.0,2.0,2.0,6.0,62.0,58.0,67.0,4
2254,3.0,52.0,0.0,4.0,2.0,0.0,0.0,3.0,3.0,96.0,72.0,42.0,1
2255,26.0,0.0,21.0,1.0,3.0,2.0,2.0,2.0,5.0,81.0,71.0,87.0,5
2256,77.0,20.0,3.0,2.0,7.0,4.0,2.0,6.0,4.0,69.0,51.0,60.0,1
2257,37.0,69.0,47.0,4.0,8.0,2.0,1.0,4.0,1.0,32.0,81.0,20.0,2
2258,0.0,42.0,23.0,0.0,3.0,2.0,2.0,7.0,7.0,33.0,86.0,82.0,2
2259,43.0,32.0,0.0,4.0,4.0,3.0,8.0,1.0,5.0,66.0,75.0,63.0,4
2260,82.0,41.0,74.0,0.0,4.0,0.0,0.0,6.0,4.0,0.0,66.0,88.0,5
2261,37.0,42.0,21.0,6.0,2.0,7.0,3.0,4.0,2.0,51.0,70.0,62.0,6
2262,42.0,50.0,51.0,3.0,1.0,0.0,5.0,5.0,4.0,62.0,81.0,92.0,3
2263,36.0,55.0,4.0,1.0,3.0,4.0,0.0,5.0,5.0,64.0,52.0,62.0,3
2264,0.0,1.0,60.0,0.0,3.0,7.0,5.0,6.0,1.0,80.0,87.0,68.0,3
2265,44.0,40.0,0.0,2.0,5.0,0.0,1.0,2.0,3.0,77.0,82.0,48.0,1
2266,25.0,10.0,45.0,3.0,1.0,6.0,5.0,1.0,2.0,81.0,81.0,62.0,5
2267,36.0,51.0,32.0,10.0,4.0,10.0,3.0,5.0,5.0,68.0,60.0,49.0,4
2268,59.0,71.0,58.0,6.0,6.0,1.0,3.0,4.0,0.0,60.0,72.0,58.0,2
2269,32.0,31.0,15.0,2.0,5.0,3.0,1.0,5.0,1.0,79.0,73.0,65.0,1
2270,44.0,49.0,24.0,4.0,4.0,0.0,1.0,3.0,6.0,70.0,50.0,31.0,1
2271,57.0,66.0,36.0,1.0,7.0,2.0,4.0,4.0,2.0,69.0,57.0,42.0,1
2272,9.0,6.0,53.0,5.0,0.0,1.0,5.0,1.0,3.0,30.0,42.0,46.0,5
2273,69.0,23.0,0.0,5.0,6.0,4.0,5.0,2.0,3.0,67.0,85.0,65.0,1
2274,50.0,83.0,41.0,2.0,2.0,1.0,8.0,2.0,1.0,55.0,51.0,76.0,4
2275,18.0,24.0,44.0,4.0,4.0,3.0,5.0,2.0,3.0,62.0,76.0,68.0,5
2276,45.0,42.0,6.0,7.0,5.0,5.0,3.0,3.0,2.0,65.0,63.0,74.0,4
2277,17.0,57.0,29.0,8.0,5.0,7.0,4.0,1.0,6.0,80.0,53.0,84.0,4
2278,39.0,53.0,78.0,5.0,3.0,3.0,5.0,2.0,4.0,42.0,66.0,64.0,5
2279,64.0,47.0,44.0,6.0,3.0,7.0,2.0,3.0,2.0,64.0,62.0,70.0,6
2280,63.0,44.0,15.0,4.0,3.0,6.0,1.0,8.0,5.0,50.0,75.0,69.0,6
2281,12.0,7.0,20.0,0.0,0.0,0.0,4.0,5.0,5.0,49.0,51.0,69.0,5
2282,37.0,46.0,87.0,7.0,3.0,5.0,5.0,1.0,4.0,73.0,65.0,55.0,5
2283,42.0,32.0,61.0,2.0,4.0,1.0,2.0,5.0,2.0,58.0,66.0,71.0,2
2284,32.0,51.0,34.0,4.0,6.0,1.0,2.0,3.0,2.0,75.0,78.0,53.0,1
2285,13.0,20.0,33.0,1.0,2.0,5.0,1.0,3.0,3.0,41.0,59.0,75.0,5
2286,9.0,54.0,28.0,4.0,5.0,2.0,2.0,8.0,3.0,95.0,63.0,54.0,1
2287,7.0,50.0,11.0,5.0,3.0,6.0,7.0,0.0,4.0,81.0,74.0,56.0,4
2288,55.0,5.0,21.0,5.0,7.0,5.0,4.0,3.0,5.0,67.0,86.0,76.0,1
2289,37.0,31.0,71.0,2.0,2.0,1.0,2.0,3.0,5.0,46.0,73.0,74.0,5
2290,70.0,26.0,55.0,2.0,5.0,6.0,3.0,7.0,1.0,61.0,51.0,67.0,1
2291,11.0,11.0,50.0,6.0,1.0,8.0,1.0,0.0,4.0,64.0,85.0,82.0,5
2292,12.0,40.0,69.0,1.0,1.0,4.0,3.0,7.0,5.0,59.0,68.0,66.0,2
2293,13.0,27.0,20.0,3.0,3.0,3.0,2.0,4.0,1.0,59.0,52.0,49.0,6
2294,49.0,42.0,13.0,2.0,0.0,5.0,8.0,0.0,8.0,88.0,0.0,58.0,4
2295,22.0,38.0,0.0,4.0,4.0,1.0,2.0,7.0,4.0,92.0,69.0,55.0,1
2296,30.0,49.0,60.0,3.0,6.0,4.0,5.0,4.0,2.0,48.0,76.0,67.0,5
2297,56.0,54.0,34.0,3.0,5.0,4.0,6.0,5.0,4.0,68.0,68.0,79.0,2
2298,15.0,67.0,39.0,2.0,4.0,0.0,1.0,4.0,1.0,88.0,68.0,41.0,1
2299,25.0,64.0,51.0,4.0,4.0,5.0,4.0,3.0,7.0,70.0,75.0,72.0,4
2300,25.0,55.0,43.0,6.0,2.0,3.0,5.0,3.0,3.0,62.0,91.0,83.0,3
2301,48.0,28.0,0.0,2.0,6.0,4.0,0.0,5.0,3.0,77.0,65.0,57.0,1
2302,59.0,39.0,59.0,4.0,6.0,3.0,3.0,6.0,4.0,82.0,64.0,78.0,5
2303,43.0,44.0,26.0,3.0,4.0,0.0,3.0,2.0,4.0,70.0,51.0,50.0,1
2304,47.0,26.0,45.0,3.0,6.0,6.0,2.0,4.0,2.0,59.0,73.0,31.0,2
2305,0.0,42.0,44.0,5.0,0.0,6.0,7.0,1.0,5.0,90.0,78.0,82.0,4
2306,10.0,86.0,4.0,6.0,3.0,3.0,0.0,5.0,1.0,63.0,81.0,78.0,3
2307,27.0,19.0,9.0,2.0,3.0,5.0,1.0,2.0,3.0,61.0,76.0,94.0,5
2308,15.0,48.0,56.0,5.0,5.0,4.0,1.0,4.0,3.0,66.0,79.0,46.0,2
2309,9.0,25.0,41.0,7.0,3.0,8.0,0.0,1.0,4.0,75.0,60.0,74.0,5
2310,1.0,8.0,81.0,3.0,0.0,3.0,4.0,4.0,4.0,76.0,83.0,61.0,5
2311,67.0,49.0,23.0,4.0,1.0,6.0,8.0,4.0,7.0,73.0,51.0,56.0,4
2312,41.0,57.0,53.0,5.0,4.0,0.0,2.0,4.0,6.0,67.0,66.0,81.0,5
2313,37.0,19.0,86.0,5.0,6.0,4.0,8.0,8.0,6.0,70.0,63.0,76.0,1
2314,39.0,40.0,48.0,3.0,2.0,3.0,1.0,7.0,4.0,71.0,41.0,52.0,1
2315,35.0,33.0,51.0,2.0,3.0,2.0,2.0,7.0,3.0,76.0,42.0,51.0,1
2316,16.0,26.0,38.0,5.0,5.0,3.0,1.0,9.0,5.0,88.0,58.0,66.0,1
2317,48.0,60.0,44.0,6.0,2.0,3.0,3.0,4.0,5.0,59.0,71.0,82.0,5
2318,43.0,0.0,40.0,4.0,3.0,4.0,4.0,4.0,1.0,67.0,63.0,76.0,1
2319,22.0,52.0,13.0,8.0,7.0,8.0,3.0,4.0,5.0,58.0,69.0,47.0,4
2320,0.0,51.0,62.0,2.0,5.0,4.0,2.0,6.0,2.0,67.0,67.0,46.0,2
2321,23.0,76.0,48.0,5.0,6.0,2.0,4.0,5.0,4.0,61.0,90.0,63.0,2
2322,2.0,38.0,40.0,5.0,5.0,2.0,1.0,3.0,6.0,72.0,83.0,76.0,3
2323,59.0,81.0,28.0,6.0,0.0,0.0,4.0,6.0,3.0,60.0,85.0,95.0,3
2324,51.0,47.0,79.0,3.0,4.0,3.0,3.0,2.0,4.0,37.0,43.0,56.0,5
2325,51.0,55.0,39.0,2.0,3.0,6.0,6.0,2.0,6.0,66.0,77.0,66.0,3
2326,46.0,64.0,28.0,4.0,3.0,6.0,5.0,2.0,6.0,71.0,61.0,69.0,4
2327,34.0,69.0,95.0,8.0,4.0,6.0,0.0,0.0,5.0,59.0,76.0,69.0,5
2328,57.0,60.0,27.0,4.0,7.0,1.0,5.0,5.0,2.0,70.0,77.0,88.0,2
2329,57.0,28.0,9.0,5.0,6.0,5.0,2.0,7.0,1.0,46.0,88.0,54.0,6
2330,22.0,48.0,24.0,5.0,4.0,1.0,5.0,3.0,1.0,91.0,81.0,65.0,3
2331,54.0,49.0,27.0,3.0,6.0,3.0,1.0,7.0,2.0,71.0,59.0,59.0,1
2332,20.0,82.0,38.0,4.0,3.0,5.0,3.0,5.0,5.0,47.0,76.0,48.0,2
2333,0.0,0.0,36.0,1.0,0.0,7.0,3.0,0.0,3.0,39.0,0.0,54.0,5
2334,8.0,5.0,45.0,3.0,0.0,8.0,2.0,1.0,3.0,79.0,70.0,66.0,2
2335,20.0,48.0,53.0,3.0,3.0,2.0,1.0,7.0,4.0,40.0,71.0,56.0,2
2336,11.0,64.0,67.0,5.0,7.0,2.0,3.0,4.0,3.0,77.0,84.0,61.0,2
2337,6.0,61.0,37.0,1.0,4.0,3.0,4.0,5.0,3.0,50.0,66.0,63.0,2
2338,52.0,37.0,62.0,4.0,3.0,0.0,3.0,2.0,7.0,71.0,59.0,78.0,5
2339,19.0,48.0,48.0,5.0,1.0,7.0,5.0,3.0,9.0,87.0,81.0,83.0,4
2340,85.0,5.0,22.0,3.0,9.0,8.0,4.0,3.0,3.0,50.0,62.0,80.0,1
2341,60.0,23.0,47.0,3.0,4.0,2.0,5.0,4.0,3.0,63.0,61.0,60.0,1
2342,48.0,21.0,18.0,4.0,3.0,4.0,5.0,8.0,5.0,89.0,47.0,63.0,1
2343,5.0,78.0,51.0,5.0,4.0,4.0,3.0,6.0,5.0,48.0,70.0,46.0,2
2344,0.0,0.0,49.0,0.0,5.0,2.0,4.0,3.0,6.0,99.0,82.0,87.0,3
2345,63.0,43.0,42.0,4.0,5.0,3.0,6.0,6.0,5.0,51.0,72.0,79.0,6
2346,53.0,29.0,48.0,1.0,6.0,7.0,5.0,5.0,3.0,76.0,55.0,47.0,2
2347,0.0,31.0,45.0,4.0,8.0,4.0,2.0,6.0,1.0,87.0,76.0,72.0,3
2348,51.0,51.0,85.0,3.0,2.0,8.0,7.0,6.0,0.0,57.0,76.0,45.0,5
2349,26.0,18.0,55.0,3.0,5.0,4.0,0.0,3.0,5.0,70.0,75.0,93.0,5
2350,35.0,23.0,27.0,5.0,2.0,7.0,0.0,2.0,2.0,55.0,70.0,78.0,6
2351,8.0,14.0,33.0,1.0,1.0,6.0,2.0,3.0,2.0,40.0,59.0,70.0,5
2352,59.0,66.0,48.0,3.0,5.0,3.0,0.0,4.0,5.0,46.0,46.0,82.0,5
2353,60.0,43.0,13.0,6.0,2.0,6.0,6.0,5.0,3.0,51.0,61.0,58.0,6
2354,27.0,77.0,56.0,3.0,6.0,6.0,6.0,5.0,4.0,82.0,71.0,58.0,2
2355,27.0,52.0,47.0,7.0,2.0,8.0,3.0,7.0,7.0,67.0,64.0,69.0,4
2356,54.0,8.0,46.0,2.0,7.0,2.0,2.0,4.0,0.0,56.0,72.0,51.0,2
2357,5.0,99.0,48.0,4.0,9.0,0.0,3.0,3.0,1.0,38.0,76.0,51.0,2
2358,57.0,37.0,0.0,7.0,1.0,7.0,1.0,7.0,4.0,40.0,67.0,63.0,6
2359,14.0,15.0,43.0,2.0,3.0,6.0,1.0,5.0,3.0,51.0,74.0,83.0,5
2360,29.0,78.0,41.0,4.0,9.0,3.0,5.0,4.0,2.0,73.0,76.0,55.0,2
2361,53.0,33.0,47.0,0.0,3.0,6.0,6.0,6.0,0.0,57.0,63.0,55.0,5
2362,24.0,32.0,55.0,2.0,5.0,1.0,2.0,6.0,2.0,51.0,66.0,63.0,2
2363,27.0,10.0,76.0,2.0,1.0,7.0,5.0,5.0,2.0,67.0,87.0,61.0,5
2364,48.0,65.0,37.0,5.0,7.0,3.0,2.0,4.0,1.0,64.0,82.0,48.0,2
2365,0.0,55.0,34.0,6.0,3.0,7.0,2.0,0.0,4.0,97.0,83.0,71.0,4
2366,33.0,50.0,48.0,5.0,2.0,7.0,0.0,1.0,2.0,63.0,46.0,74.0,6
2367,49.0,70.0,30.0,4.0,1.0,5.0,6.0,3.0,4.0,68.0,100.0,71.0,3
2368,13.0,34.0,37.0,4.0,5.0,4.0,1.0,3.0,5.0,68.0,66.0,80.0,5
2369,11.0,18.0,50.0,6.0,1.0,6.0,2.0,0.0,3.0,45.0,60.0,61.0,5
2370,3.0,41.0,22.0,7.0,2.0,8.0,6.0,3.0,8.0,87.0,82.0,60.0,4
2371,44.0,52.0,8.0,7.0,4.0,6.0,6.0,5.0,3.0,40.0,70.0,75.0,6
2372,29.0,35.0,32.0,2.0,1.0,0.0,2.0,4.0,4.0,79.0,53.0,46.0,1
2373,0.0,58.0,68.0,1.0,6.0,1.0,4.0,4.0,2.0,75.0,72.0,82.0,2
2374,49.0,83.0,23.0,3.0,6.0,2.0,1.0,4.0,3.0,71.0,62.0,37.0,1
2375,16.0,34.0,63.0,1.0,1.0,5.0,0.0,4.0,3.0,23.0,60.0,75.0,5
2376,57.0,46.0,34.0,5.0,7.0,2.0,5.0,5.0,4.0,68.0,87.0,82.0,2
2377,83.0,24.0,20.0,4.0,8.0,5.0,4.0,1.0,3.0,53.0,66.0,62.0,1
2378,51.0,62.0,46.0,4.0,2.0,6.0,3.0,2.0,4.0,63.0,47.0,89.0,6
2379,66.0,20.0,34.0,0.0,2.0,2.0,4.0,5.0,5.0,44.0,68.0,92.0,2
2380,27.0,61.0,41.0,3.0,6.0,0.0,0.0,4.0,3.0,15.0,85.0,55.0,2
2381,30.0,37.0,77.0,3.0,4.0,5.0,1.0,4.0,2.0,86.0,56.0,40.0,2
2382,28.0,22.0,25.0,5.0,2.0,4.0,4.0,3.0,7.0,94.0,89.0,92.0,4
2383,42.0,38.0,35.0,5.0,2.0,7.0,3.0,2.0,4.0,51.0,56.0,79.0,6
2384,22.0,65.0,76.0,2.0,1.0,0.0,5.0,6.0,3.0,79.0,40.0,40.0,1
2385,26.0,51.0,6.0,5.0,5.0,3.0,2.0,8.0,1.0,61.0,68.0,63.0,6
2386,0.0,27.0,14.0,2.0,7.0,3.0,3.0,9.0,0.0,100.0,67.0,76.0,3
2387,58.0,38.0,4.0,7.0,2.0,6.0,1.0,4.0,4.0,55.0,75.0,82.0,6
2388,74.0,37.0,23.0,5.0,6.0,8.0,3.0,7.0,4.0,70.0,47.0,65.0,1
2389,46.0,41.0,45.0,4.0,4.0,3.0,2.0,3.0,0.0,73.0,64.0,73.0,6
2390,57.0,66.0,31.0,4.0,4.0,6.0,1.0,5.0,2.0,65.0,46.0,71.0,6
2391,33.0,54.0,52.0,2.0,5.0,5.0,3.0,4.0,3.0,81.0,80.0,72.0,3
2392,70.0,37.0,35.0,3.0,7.0,4.0,2.0,4.0,1.0,59.0,65.0,55.0,1
2393,31.0,72.0,0.0,4.0,5.0,3.0,1.0,5.0,0.0,90.0,64.0,59.0,3
2394,53.0,39.0,1.0,3.0,6.0,5.0,3.0,3.0,3.0,80.0,54.0,57.0,1
2395,40.0,22.0,35.0,3.0,2.0,0.0,1.0,6.0,3.0,71.0,52.0,50.0,1
2396,45.0,19.0,84.0,3.0,4.0,2.0,7.0,4.0,2.0,59.0,66.0,55.0,5
2397,23.0,53.0,0.0,1.0,1.0,3.0,2.0,4.0,4.0,65.0,49.0,63.0,3
2398,50.0,22.0,101.0,4.0,1.0,0.0,7.0,3.0,3.0,51.0,65.0,50.0,5
2399,8.0,58.0,0.0,0.0,0.0,4.0,2.0,0.0,7.0,61.0,0.0,64.0,3
2400,29.0,9.0,64.0,4.0,1.0,4.0,2.0,3.0,4.0,68.0,78.0,75.0,5
2401,47.0,38.0,70.0,2.0,6.0,9.0,0.0,2.0,3.0,50.0,86.0,94.0,5
2402,99.0,5.0,31.0,6.0,6.0,8.0,6.0,2.0,6.0,44.0,47.0,72.0,1
2403,30.0,33.0,29.0,2.0,6.0,2.0,3.0,5.0,4.0,54.0,78.0,76.0,2
2404,41.0,41.0,45.0,3.0,5.0,4.0,2.0,3.0,3.0,50.0,69.0,0.0,5
2405,45.0,0.0,55.0,5.0,0.0,4.0,1.0,7.0,0.0,71.0,37.0,70.0,1
2406,35.0,29.0,41.0,1.0,1.0,2.0,2.0,3.0,5.0,44.0,65.0,79.0,5
2407,68.0,17.0,15.0,4.0,8.0,6.0,5.0,6.0,3.0,78.0,79.0,79.0,1
2408,23.0,10.0,50.0,4.0,4.0,2.0,3.0,2.0,3.0,59.0,40.0,60.0,5
2409,28.0,61.0,63.0,7.0,0.0,9.0,2.0,3.0,8.0,95.0,63.0,100.0,4
2410,18.0,64.0,43.0,3.0,2.0,0.0,2.0,7.0,5.0,85.0,60.0,39.0,1
2411,27.0,22.0,42.0,4.0,3.0,4.0,4.0,6.0,6.0,79.0,90.0,73.0,4
2412,56.0,15.0,0.0,7.0,1.0,6.0,0.0,5.0,3.0,55.0,54.0,71.0,6
2413,52.0,60.0,25.0,1.0,0.0,6.0,4.0,3.0,3.0,70.0,79.0,60.0,3
2414,56.0,40.0,0.0,7.0,2.0,5.0,2.0,5.0,3.0,63.0,56.0,77.0,6
2415,22.0,47.0,28.0,6.0,4.0,0.0,1.0,5.0,3.0,75.0,59.0,79.0,3
2416,72.0,26.0,56.0,4.0,5.0,6.0,2.0,5.0,2.0,58.0,42.0,61.0,1
2417,27.0,70.0,59.0,6.0,2.0,7.0,4.0,4.0,9.0,83.0,70.0,63.0,4
2418,0.0,2.0,16.0,0.0,5.0,5.0,5.0,6.0,2.0,90.0,64.0,69.0,3
2419,43.0,34.0,68.0,0.0,3.0,6.0,6.0,6.0,1.0,62.0,68.0,51.0,5
2420,11.0,15.0,40.0,2.0,1.0,8.0,2.0,4.0,3.0,56.0,66.0,72.0,5
2421,58.0,65.0,26.0,3.0,1.0,6.0,0.0,6.0,5.0,69.0,34.0,66.0,6
2422,47.0,68.0,19.0,3.0,1.0,4.0,7.0,1.0,5.0,77.0,90.0,70.0,3
2423,52.0,11.0,72.0,4.0,2.0,1.0,6.0,2.0,2.0,57.0,63.0,61.0,1
2424,39.0,45.0,49.0,3.0,3.0,3.0,3.0,3.0,3.0,49.0,55.0,74.0,5
2425,19.0,19.0,23.0,1.0,3.0,9.0,2.0,3.0,1.0,54.0,77.0,77.0,5
2426,46.0,56.0,42.0,2.0,0.0,0.0,4.0,8.0,0.0,64.0,61.0,0.0,3
2427,43.0,8.0,55.0,1.0,3.0,2.0,1.0,8.0,2.0,61.0,37.0,60.0,1
2428,63.0,11.0,22.0,7.0,4.0,5.0,2.0,4.0,1.0,50.0,64.0,63.0,6
2429,30.0,53.0,42.0,2.0,3.0,5.0,1.0,7.0,4.0,58.0,57.0,64.0,6
2430,40.0,35.0,23.0,3.0,3.0,6.0,0.0,2.0,5.0,51.0,71.0,92.0,5
2431,43.0,31.0,16.0,4.0,6.0,3.0,2.0,3.0,2.0,71.0,67.0,57.0,1
2432,31.0,70.0,65.0,5.0,3.0,4.0,3.0,5.0,4.0,59.0,69.0,47.0,2
2433,25.0,64.0,2.0,7.0,3.0,6.0,4.0,5.0,4.0,45.0,78.0,87.0,6
2434,36.0,59.0,60.0,3.0,5.0,0.0,1.0,4.0,2.0,52.0,79.0,58.0,2
2435,25.0,45.0,28.0,4.0,5.0,3.0,0.0,6.0,0.0,85.0,59.0,46.0,6
2436,11.0,26.0,41.0,6.0,1.0,0.0,3.0,6.0,3.0,82.0,69.0,55.0,1
2437,29.0,29.0,62.0,2.0,4.0,2.0,4.0,6.0,5.0,64.0,76.0,82.0,2
2438,20.0,85.0,68.0,4.0,5.0,1.0,4.0,5.0,2.0,69.0,69.0,71.0,2
2439,65.0,33.0,39.0,6.0,5.0,4.0,4.0,5.0,1.0,54.0,80.0,76.0,6
2440,4.0,53.0,25.0,5.0,3.0,0.0,0.0,6.0,2.0,80.0,64.0,83.0,3
2441,47.0,63.0,47.0,3.0,5.0,5.0,7.0,7.0,6.0,29.0,71.0,57.0,6
2442,54.0,0.0,58.0,3.0,7.0,6.0,5.0,5.0,3.0,61.0,59.0,82.0,1
2443,4.0,45.0,22.0,5.0,4.0,0.0,2.0,3.0,5.0,64.0,53.0,75.0,3
2444,93.0,35.0,5.0,4.0,8.0,8.0,1.0,5.0,3.0,61.0,63.0,67.0,1
2445,29.0,63.0,29.0,3.0,6.0,6.0,0.0,8.0,0.0,78.0,69.0,61.0,1
2446,21.0,57.0,38.0,6.0,5.0,4.0,4.0,3.0,0.0,62.0,63.0,71.0,4
2447,74.0,19.0,0.0,2.0,5.0,5.0,0.0,2.0,2.0,65.0,54.0,56.0,1
2448,45.0,24.0,54.0,2.0,4.0,2.0,2.0,5.0,3.0,41.0,74.0,60.0,2
2449,19.0,32.0,64.0,3.0,0.0,8.0,4.0,3.0,2.0,47.0,86.0,63.0,5
2450,50.0,42.0,59.0,3.0,5.0,3.0,0.0,3.0,5.0,70.0,57.0,82.0,5
2451,32.0,49.0,30.0,4.0,1.0,2.0,4.0,5.0,2.0,70.0,68.0,67.0,3
2452,59.0,4.0,0.0,7.0,8.0,3.0,4.0,3.0,7.0,75.0,79.0,64.0,4
2453,45.0,59.0,40.0,8.0,3.0,6.0,3.0,3.0,5.0,82.0,57.0,76.0,4
2454,42.0,66.0,62.0,2.0,4.0,2.0,6.0,4.0,3.0,64.0,36.0,69.0,6
2455,9.0,41.0,0.0,1.0,3.0,7.0,3.0,4.0,4.0,72.0,44.0,41.0,3
2456,37.0,33.0,22.0,0.0,8.0,1.0,5.0,4.0,2.0,55.0,70.0,82.0,2
2457,46.0,57.0,34.0,3.0,4.0,2.0,5.0,5.0,5.0,42.0,81.0,71.0,2
2458,43.0,16.0,39.0,2.0,3.0,4.0,3.0,4.0,3.0,78.0,60.0,59.0,5
2459,42.0,8.0,3.0,2.0,3.0,0.0,2.0,3.0,5.0,73.0,58.0,54.0,1
2460,60.0,35.0,30.0,4.0,4.0,5.0,1.0,5.0,1.0,64.0,58.0,63.0,6
2461,59.0,48.0,42.0,3.0,7.0,4.0,5.0,4.0,1.0,70.0,64.0,54.0,2
2462,45.0,21.0,44.0,3.0,4.0,3.0,2.0,6.0,2.0,61.0,67.0,58.0,2
2463,69.0,52.0,12.0,7.0,7.0,4.0,3.0,5.0,1.0,42.0,57.0,56.0,4
